mturk_id,ip,phrase,dimension,rating_value,time
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a midwife is,potency,-1.6,9.971422672
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a colonel is,potency,2.3,14.9991715
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",an activist is,potency,0.7,16.96335936
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a drummer is,potency,0.4,6.166710615
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a composer is,potency,0.6,5.174666643
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a patient is,potency,-1.5,4.321072578
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a monk is,potency,-1.1,3.396137714
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a murderer is,potency,0.7,18.03898001
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",an officer is,potency,1.4,4.861542702
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a chairperson is,potency,2.7,3.214621782
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a savior is,potency,3.9,4.491550684
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a cyclist is,potency,0.5,9.451301813
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",an actress is,potency,0.7,6.134251833
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a dad is,potency,0.9,4.586554527
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a hunter is,potency,1.7,2.783376694
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a wrestler is,potency,2,3.064558268
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a voyeur is,potency,-0.7,13.66670752
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a biker is,potency,0.6,4.647463322
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a reporter is,potency,0.2,5.818718672
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a skater is,potency,0.5,2.857687473
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a superhero is,potency,2.9,3.416802406
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",an anarchist is,potency,0.6,3.248047352
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a bishop is,potency,1.6,5.205995083
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a pianist is,potency,0.3,4.646701813
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a vampire is,potency,1.4,3.676062346
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a singer is,potency,0.3,4.58070159
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a goth is,potency,-1.1,3.958154202
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a friend is,potency,0.2,2.778432608
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a gardener is,potency,-1,2.536397934
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",a sculptor is,potency,0.2,3.251204967
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to conquer someone is,activity,2.9,9.787819147
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to maim someone is,activity,2.3,3.85959959
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to ruin someone is,activity,-1.4,4.714972734
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to hail someone is,activity,0.8,3.900889874
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to outperform someone is,activity,1.6,8.260941744
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to jolt someone is,activity,1.4,4.38356328
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to strike someone is,activity,2.1,2.622731447
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to nurture someone is,activity,-2.1,3.721885204
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to control someone is,activity,-1.3,6.820584774
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to impose upon someone is,activity,-0.8,6.173037767
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to scream at someone is,activity,1.7,3.297655582
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to prohibit someone is,activity,-0.8,6.837766171
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to dazzle someone is,activity,0.5,5.032572269
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to capture someone is,activity,1.1,6.265619755
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to violate someone is,activity,1.5,6.839847088
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to smack someone is,activity,1.4,3.356523275
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to snitch on someone is,activity,-0.5,9.706050396
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to stab someone is,activity,-0.4,8.730586052
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to rebuke someone is,activity,-1.1,3.419323921
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to strongarm someone is,activity,1,6.893787861
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to rebuff someone is,activity,-1.2,2.837091446
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to restrict someone is,activity,-0.6,2.527732134
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to tutor someone is,activity,-1,2.999705553
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to summon someone is,activity,-0.9,5.107795477
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to eliminate someone is,activity,-0.6,14.26695251
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to perplex someone is,activity,-1.4,3.854423046
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to pummel someone is,activity,1.1,3.527652979
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to nourish someone is,activity,-1.4,5.172931433
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to handcuff someone is,activity,0.6,4.646247149
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to squeeze someone is,activity,0.7,23.72690988
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to celebrate someone is,evaluative,-1.1,3.118419647
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to conquer someone is,evaluative,-0.5,11.40946579
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to wink at someone is,evaluative,2,3.554663897
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to recognize someone is,evaluative,1.9,3.025911093
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to want someone is,evaluative,2.5,2.937139273
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to oversee someone is,evaluative,-0.3,8.859988689
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to wheedle someone is,evaluative,-0.4,3.328271389
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to promise something to someone is,evaluative,1.6,4.451545
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to restrict someone is,evaluative,-1.4,3.06574297
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to ruin someone is,evaluative,-1.7,3.850379229
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to eliminate someone is,evaluative,-2.1,4.748425007
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to handcuff someone is,evaluative,-1.4,3.304525375
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to bearhug someone is,evaluative,1.5,2.873579741
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to enlighten someone is,evaluative,2.3,4.217377424
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to pardon someone is,evaluative,1.3,2.798619032
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to help someone is,evaluative,2.7,2.540689468
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to reconcile with someone is,evaluative,0.9,6.040850163
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to ravish someone is,evaluative,-1.4,21.74114704
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to validate someone is,evaluative,2.2,3.214290619
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to salute someone is,evaluative,1.1,3.241783381
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to strike someone is,evaluative,-1.6,3.092421532
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to follow someone is,evaluative,-0.2,10.86844611
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to strongarm someone is,evaluative,-1.3,4.29393959
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to prohibit someone is,evaluative,-0.7,2.505782127
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to crave someone is,evaluative,1.8,4.226105213
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to exorcise someone is,evaluative,-1.1,6.273499727
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to tutor someone is,evaluative,1.3,4.474972963
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to snitch on someone is,evaluative,-1.7,2.672851324
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to surpass someone is,evaluative,0.7,4.649800777
A1V1JNPU0KOA3X,"68.42.138.254, 172.16.2.220, 172.16.39.181",to impress someone is,evaluative,2.1,2.626688004
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",feeling hopeless is,evaluative,-3.1,3.546395063
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being feeble is,evaluative,-3.2,2.759114265
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being personable is,evaluative,3.1,11.52419734
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being brave is,evaluative,3.6,3.92303896
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being practical is,evaluative,3.1,8.63010025
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being goofy is,evaluative,-2.9,3.478080511
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being masculine is,evaluative,-0.1,6.789198875
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being approachable is,evaluative,2.5,2.770733118
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being creepy is,evaluative,-2.6,2.242806911
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being pretentious is,evaluative,-2,3.72291708
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being devout is,evaluative,2,3.103200912
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being hateful is,evaluative,-2.9,3.080916405
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being affluent is,evaluative,2.9,3.092332602
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being maniacal is,evaluative,0,3.293963909
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being unethical is,evaluative,-3.7,2.562541723
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being overweight is,evaluative,-0.1,3.238918543
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being stuffy is,evaluative,-2.5,3.263379574
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",feeling amused is,evaluative,1.8,2.501104832
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being unreasonable is,evaluative,-2.1,6.368528843
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being alienated is,evaluative,-1.1,2.597958088
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being innocent is,evaluative,2.5,3.223064661
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being intelligent is,evaluative,2,3.483006716
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being stubborn is,evaluative,-1.6,2.7549932
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being idealistic is,evaluative,2.3,2.495800734
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being sympathetic is,evaluative,2.5,2.429454565
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being glamorous is,evaluative,3.2,2.362622499
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being wretched is,evaluative,-3.4,3.363410234
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being neurotic is,evaluative,-0.2,3.075417757
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being charming is,evaluative,2.6,3.064571619
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being abrasive is,evaluative,-2,2.673934937
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a guitarist is,activity,1.8,2.949761868
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a vampire is,activity,-2,2.599699259
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a voyeur is,activity,0,2.493242979
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a mathematician is,activity,1.4,2.250688791
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a genius is,activity,1.6,2.611290693
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a hunter is,activity,1.1,2.807634354
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a warrior is,activity,2,2.631746531
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",an acrobat is,activity,0.1,2.685546875
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a monk is,activity,-0.4,2.453914881
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a wizard is,activity,-1.3,2.274020433
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a dancer is,activity,1.1,2.34482646
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a junkie is,activity,-2.6,2.452172041
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a monarch is,activity,-0.1,2.734775782
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a wrestler is,activity,0.7,2.842173576
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a surfer is,activity,1.2,2.289358616
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a gardener is,activity,1.4,2.838021278
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a prosecutor is,activity,1.5,2.882555008
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a spouse is,activity,3.5,4.098637819
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",an explorer is,activity,2,3.27512455
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a chairperson is,activity,1.5,3.777188301
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a sculptor is,activity,1.8,3.017652273
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",an actress is,activity,1.9,2.396676064
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a mom is,activity,4.3,4.148403406
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a mascot is,activity,0.3,3.853005886
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a chemist is,activity,1.6,2.266749144
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",an intruder is,activity,-4.3,2.572657585
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a psychic is,activity,-2.5,7.839089394
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a vegetarian is,activity,-2.5,0.1247940063
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a princess is,activity,2.6,4.369164228
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",a mechanic is,activity,1.6,3.282459736
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being unruly is,evaluative,-3.5,2.640594006
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being disgruntled is,evaluative,-2.6,2.698943138
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being inspiring is,evaluative,2.9,2.619777918
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being vicious is,evaluative,-4.3,2.53662467
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being aroused is,evaluative,0.3,2.692293406
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being ugly is,evaluative,-2,2.757283926
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being scary is,evaluative,-1.2,3.135073423
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being conscientious is,evaluative,-0.5,4.875773191
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being sexy is,evaluative,0.6,2.524799109
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being effective is,evaluative,2.5,2.527982712
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being attentive is,evaluative,1.9,2.252301693
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being frightened is,evaluative,0.1,3.534157515
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being feeble is,evaluative,-0.9,2.961536646
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being sympathetic is,evaluative,2.3,2.123811007
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being perverted is,evaluative,-3.4,2.353983879
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being sinister is,evaluative,-4.3,2.275975466
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being girly is,evaluative,1.6,2.925275564
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being gorgeous is,evaluative,0.9,3.703724623
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being cuddly is,evaluative,1.8,3.088146925
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being brilliant is,evaluative,2.1,2.373493671
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being jolly is,evaluative,2.3,2.093808889
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being admirable is,evaluative,2.1,2.353907108
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being wacky is,evaluative,-1.3,2.580658436
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being phobic is,evaluative,-2,2.52523756
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",feeling amused is,evaluative,2.2,2.327786922
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being bubbly is,evaluative,2.2,3.574205875
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being whimsical is,evaluative,2.1,2.634757042
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being dashing is,evaluative,0.8,2.047129869
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being plump is,evaluative,0.1,2.77155757
AL3UGBNTPA0I7,"172.58.139.202, 172.16.9.238, 172.16.29.170",being mysterious is,evaluative,0.1,2.41196394
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being conscientious is,activity,-2.9,26.13279152
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being bizarre is,activity,1.6,9.379817963
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being heartless is,activity,-2,6.798823595
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being approachable is,activity,-1.2,7.8640275
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being good is,activity,0.5,7.004882813
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being elitist is,activity,-2.7,8.932815075
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being hopeful is,activity,-2.6,4.003819942
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being plump is,activity,-3.3,9.164464712
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being neurotic is,activity,0.6,4.5774436
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being unpleasant is,activity,1.6,7.202118158
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being pious is,activity,-2.8,4.362655163
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being needy is,activity,1.2,4.672687531
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being unreasonable is,activity,2.2,11.96522951
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being modest is,activity,-2.4,5.859204531
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being scornful is,activity,1.5,5.019186974
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being cranky is,activity,2.1,4.543640852
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being scary is,activity,2.3,10.28200054
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being funny is,activity,2.5,6.709281445
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being whimsical is,activity,1.4,3.903258801
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being fabulous is,activity,-0.5,6.763626814
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being creepy is,activity,-2.4,4.381920815
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being astute is,activity,1.1,9.716061115
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being nutty is,activity,2.3,3.748546839
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being sporty is,activity,1.3,5.89995575
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being upbeat is,activity,3.3,5.443848133
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being bland is,activity,-3.2,4.539196253
A2M3KQ9CKP7YW,"73.106.134.32, 172.16.9.238, 172.16.39.181",being devout is,activity,-1.4,6.150219917
